source,title,make,model,variant,year,age,price_pkr,price_in_lacs,mileage_km,registered_city,engine_cc,transmission,fuel_type,url,image_url,description,bonnet,roof,trunk,front_left_door,front_right_door,rear_left_door,rear_right_door,front_left_fender,front_right_fender,rear_left_fender,rear_right_fender,seals_intact,accidental,pieces_paint_no_putty,pieces_with_putty,pieces_replaced,total_pieces_damaged,is_total_genuine
OLX Pakistan,Toyota Land Cruiser 2020,Toyota,Land Cruiser,Standard,2020,4,29000000,290.0,70000,Islamabad,1300,Manual,Diesel,https://www.olx.com.pk/item/toyota-land-cruiser-2020-iid-1119644987,https://images.olx.com.pk/thumbnails/647765778-400x300.jpeg,Car of the Week | Rs 2.90 Crore | Toyota Land Cruiser 2020 | Lightweight allow rims. Everything is in genuine condition. All original documents are complete. Exchange is possible with other car. As go,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki alto vxr 2007,Suzuki,Alto,VXR,2007,17,835000,8.35,50000,Karachi,660,Manual,Petrol,https://www.olx.com.pk/item/suzuki-alto-vxr-2007-iid-1119340407,https://images.olx.com.pk/thumbnails/645948528-400x300.jpeg,"Featured | Rs 8.35 Lac | Suzuki alto vxr 2007 | 2007 | • | New | • | CNG | North Nazimabad, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki Alto VXR Manual 2023 Model,Suzuki,Alto,VXR,2023,1,2435000,24.35,37400,Karachi,660,Manual,Petrol,https://www.olx.com.pk/item/suzuki-alto-vxr-manual-2023-model-iid-1119622590,https://images.olx.com.pk/thumbnails/647856415-400x300.jpeg,"Featured | Rs 24.35 Lacs | Suzuki Alto VXR Manual 2023 Model | 2023 | • | 37,400 km | • | Petrol | Others, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki Alto 2020 VXL AGS,Suzuki,Alto,VXL AGS,2020,4,2575000,25.75,62700,Karachi,660,Automatic,Petrol,https://www.olx.com.pk/item/suzuki-alto-2020-vxl-ags-iid-1119581455,https://images.olx.com.pk/thumbnails/647388354-400x300.jpeg,"Featured | Rs 25.75 Lacs | Suzuki Alto 2020 VXL AGS | 2020 | • | 62,700 km | • | Petrol | DHA Phase 8, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla XLI 2018,Toyota,Corolla,XLi,2018,6,3550000,35.5,105000,Karachi,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-xli-2018-iid-1119095806,https://images.olx.com.pk/thumbnails/644490486-400x300.jpeg,"Featured | Rs 35.50 Lacs | Toyota Corolla XLI 2018 | 2015 | • | 105,000 km | • | Petrol | Gulistan-e-Jauhar, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,> KIA Sportage FWD 2022,KIA,Sportage,FWD,2022,2,6850000,68.5,15000,Karachi,2000,Manual,Petrol,https://www.olx.com.pk/item/kia-sportage-fwd-2022-iid-1118891758,https://images.olx.com.pk/thumbnails/643270287-400x300.jpeg,"Featured | Rs 68.50 Lacs | > KIA Sportage FWD 2022 | 2022 | • | 15,000 km | • | Petrol | Old Ravians Co-Operative Housing Society, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda city ivtec 1.3 Automatic 2017,Honda,City,Standard,2017,7,2850000,28.5,50000,Lahore,1300,Automatic,Petrol,https://www.olx.com.pk/item/honda-city-ivtec-13-automatic-2017-iid-1118691257,https://images.olx.com.pk/thumbnails/648074170-400x300.jpeg,"Featured | Rs 28.50 Lacs | Honda city ivtec 1.3 Automatic 2017 | 2018 | • | New | • | Petrol | Gulberg, Lahore | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda Civic EXI || Model 1988/2001 Import,Honda,Civic,Standard,1988,36,944000,9.44,100000,Rawalpindi,1800,Manual,Petrol,https://www.olx.com.pk/item/honda-civic-exi-model-19882001-import-iid-1118614099,https://images.olx.com.pk/thumbnails/643568917-400x300.jpeg,"Featured | Rs 9.44 Lac | Honda Civic EXI || Model 1988/2001 Import | 1988 | • | 100,000 km | • | Petrol | Khanna Road, Rawalpindi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Surf SSR-G 3.4 1999 | Surf SSR-G 1999 For Sale | Auto,Toyota,Corolla,Standard,1999,25,5500000,55.0,129733,Lahore,1300,Automatic,Petrol,https://www.olx.com.pk/item/toyota-surf-ssr-g-34-1999-surf-ssr-g-1999-for-sale-auto-iid-1119698171,https://images.olx.com.pk/thumbnails/648082053-400x300.jpeg,"Featured | Rs 55 Lacs | Toyota Surf SSR-G 3.4 1999 | Surf SSR-G 1999 For Sale | Auto | 1999 | • | 129,733 km | • | Petrol | Cantt, Quetta | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla Altis SR 1.8 Cruisetronic 2010 | B2B Genuine,Toyota,Corolla,Standard,2010,14,3495000,34.95,70000,Rawalpindi,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-altis-sr-18-cruisetronic-2010-b2b-genuine-iid-1119696569,https://images.olx.com.pk/thumbnails/648072172-400x300.jpeg,"Featured | Rs 34.95 Lacs | Toyota Corolla Altis SR 1.8 Cruisetronic 2010 | B2B Genuine | 2010 | • | 70,000 km | • | Petrol | Askari 14, Rawalpindi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Mitsubishi Pajero 1998,Toyota,Corolla,Standard,1998,26,1250000,12.5,50000,Lahore,1300,Manual,Petrol,https://www.olx.com.pk/item/mitsubishi-pajero-1998-iid-1119697208,https://images.olx.com.pk/thumbnails/648076095-400x300.jpeg,"Featured | Rs 12.50 Lacs | Mitsubishi Pajero 1998 | 1998 | • | 50,000 km | • | Petrol | Muzzaffarabad City, Muzaffarabad | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki Alto VXR 2024 Model Urgent Sale,Suzuki,Alto,VXR,2024,0,2560000,25.6,27200,Karachi,660,Manual,Petrol,https://www.olx.com.pk/item/suzuki-alto-vxr-2024-model-urgent-sale-iid-1119622867,https://images.olx.com.pk/thumbnails/647845319-400x300.jpeg,"Featured | Rs 25.60 Lacs | Suzuki Alto VXR 2024 Model Urgent Sale | 2024 | • | 27,200 km | • | Petrol | Others, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki Alto 2007,Suzuki,Alto,Standard,2007,17,825000,8.25,12345,Gujranwala,660,Manual,Petrol,https://www.olx.com.pk/item/suzuki-alto-2007-iid-1119691651,https://images.olx.com.pk/thumbnails/648042296-400x300.jpeg,"Featured | Rs 8.25 Lac | Suzuki Alto 2007 | 2007 | • | 12,345 km | • | Petrol | Others, Gujranwala | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla XLI 2004 urgent sale,Toyota,Corolla,XLi,2004,20,1420000,14.2,419000,Lahore,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-xli-2004-urgent-sale-iid-1119141243,https://images.olx.com.pk/thumbnails/648104238-400x300.jpeg,"Featured | Rs 14.20 Lacs | Toyota Corolla XLI 2004 urgent sale | 2004 | • | 419,000 km | • | Petrol | Bund Road, Lahore | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda City 2017,Honda,City,Standard,2017,7,3175000,31.75,72000,Karachi,1300,Manual,Petrol,https://www.olx.com.pk/item/honda-city-2017-iid-1119696938,https://images.olx.com.pk/thumbnails/648074326-400x300.jpeg,"Featured | Rs 31.75 Lacs | Honda City 2017 | 2017 | • | 72,000 km | • | Petrol | University Road, Karachi | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki Mehran VXR 2018,Suzuki,Mehran,VXR,2018,6,1345000,13.45,85000,Lahore,1300,Manual,Petrol,https://www.olx.com.pk/item/suzuki-mehran-vxr-2018-iid-1119697221,https://images.olx.com.pk/thumbnails/648076160-400x300.jpeg,"Featured | Rs 13.45 Lacs | Suzuki Mehran VXR 2018 | 2018 | • | 85,000 km | • | Petrol | DHA Defence, Lahore | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Daihatsu Mira XSA3 2023,Daihatsu,Mira,Standard,2023,1,3990000,39.9,66000,Lahore,660,Manual,Petrol,https://www.olx.com.pk/item/daihatsu-mira-xsa3-2023-iid-1119697192,https://images.olx.com.pk/thumbnails/648075938-400x300.jpeg,"Featured | Rs 39.90 Lacs | Daihatsu Mira XSA3 2023 | 2023 | • | 66,000 km | • | Petrol | Faisal Town, Lahore | • | 2 hours ago | Call | Chat | WhatsApp",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Roomy 2025,Toyota,Corolla,Standard,2025,0,4150000,41.5,11500,Lahore,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-roomy-2025-iid-1119694782,https://images.olx.com.pk/thumbnails/648061971-400x300.jpeg,"Featured | Rs 41.50 Lacs | Toyota Roomy 2025 | 2025 | • | 11,500 km | • | Petrol | Salamatpura, Lahore | • | 2 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla Axio 2007/Registered 2012,Toyota,Corolla,Standard,2007,17,3820000,38.2,100000,Peshawar,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-axio-2007registered-2012-iid-1119697118,https://images.olx.com.pk/thumbnails/648075487-400x300.jpeg,"Featured | Rs 38.20 Lacs | Toyota Corolla Axio 2007/Registered 2012 | 2007 | • | 100,000 km | • | Petrol | Saddar, Peshawar | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Suzuki Alto 2023,Suzuki,Alto,Standard,2023,1,2690000,26.9,90000,Lahore,660,Manual,Petrol,https://www.olx.com.pk/item/suzuki-alto-2023-iid-1119695032,https://images.olx.com.pk/thumbnails/648063461-400x300.jpeg,"Featured | Rs 26.90 Lacs | Suzuki Alto 2023 | 2023 | • | 90,000 km | • | Petrol | Others, Pakpattan | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda City 2017 brand new car Islamabad register for sale,Honda,City,Standard,2017,7,3450000,34.5,110000,Islamabad,1300,Manual,Petrol,https://www.olx.com.pk/item/honda-city-2017-brand-new-car-islamabad-register-for-sale-iid-1119646293,https://images.olx.com.pk/thumbnails/647773812-400x300.jpeg,"Featured | Rs 34.50 Lacs | Honda City 2017 brand new car Islamabad register for sale | 2017 | • | 110,000 km | • | Petrol | Gajju Matah, Lahore | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda City 2018 Manual,Honda,City,Standard,2018,6,3290000,32.9,71000,Lahore,1300,Manual,Petrol,https://www.olx.com.pk/item/honda-city-2018-manual-iid-1119696856,https://images.olx.com.pk/thumbnails/648073828-400x300.jpeg,"Featured | Rs 32.90 Lacs | Honda City 2018 Manual | 2018 | • | 71,000 km | • | Petrol | Shadman 1, Lahore | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda Civic VTi 1999,Honda,Civic,Standard,1999,25,990000,9.9,99999,Karachi,1800,Manual,Petrol,https://www.olx.com.pk/item/honda-civic-vti-1999-iid-1119696751,https://images.olx.com.pk/thumbnails/648073257-400x300.jpeg,"Featured | Rs 9.90 Lac | Honda Civic VTi 1999 | 1999 | • | 99,999 km | • | Petrol | Gulshan-e-Iqbal, Karachi | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Jaecoo J7 2026 MODEL,Toyota,Corolla,Standard,2026,0,10300000,103.0,14500,Rawalpindi,1300,Manual,Petrol,https://www.olx.com.pk/item/jaecoo-j7-2026-model-iid-1119017636,https://images.olx.com.pk/thumbnails/644021404-400x300.jpeg,"Featured | Rs 1.03 Crore | Jaecoo J7 2026 MODEL | 2026 | • | 14,500 km | • | PHEV | Bahria Town Phase 7, Rawalpindi | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla XLI 2010,Toyota,Corolla,XLi,2010,14,2650000,26.5,231000,Multan,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-xli-2010-iid-1119600122,https://images.olx.com.pk/thumbnails/647495226-400x300.jpeg,"Featured | Rs 26.50 Lacs | Toyota Corolla XLI 2010 | 2010 | • | 231,000 km | • | Petrol | Bahadurpur, Multan | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Honda Civic VTi Oriel Prosmatec 2010,Honda,Civic,VTi Oriel,2010,14,2650000,26.5,50000,Lahore,1800,Automatic,Petrol,https://www.olx.com.pk/item/honda-civic-vti-oriel-prosmatec-2010-iid-1115780135,https://images.olx.com.pk/thumbnails/634649291-400x300.jpeg,"Car of the Week | Rs 26.50 Lacs | Honda Civic VTi Oriel Prosmatec 2010 | Honda Civic Reborn 2010 VTi Oriel Prosmatec — Full Option Top-of-the-Line VTi Oriel Prosmatec Neat & clean family-used car, mai",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,KIA Sportage AWD full option 2021,KIA,Sportage,AWD,2021,3,5950000,59.5,60000,Lahore,2000,Manual,Petrol,https://www.olx.com.pk/item/kia-sportage-awd-full-option-2021-iid-1119695980,https://images.olx.com.pk/thumbnails/648068867-400x300.jpeg,"Featured | Rs 59.50 Lacs | KIA Sportage AWD full option 2021 | 2021 | • | 60,000 km | • | Petrol | Charsadda Road, Charsadda | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla XLi 2007 | Excellent Condition | Biometric Available |,Toyota,Corolla,XLi,2007,17,1775000,17.75,30,Lahore,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-xli-2007-excellent-condition-biometric-available-iid-1119694167,https://images.olx.com.pk/thumbnails/648058324-400x300.jpeg,"Featured | Rs 17.75 Lacs | Toyota Corolla XLi 2007 | Excellent Condition | Biometric Available | | 2007 | • | 30 km | • | Petrol | Bhera, Sargodha | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
OLX Pakistan,Toyota Corolla XLI Converted GLI 2015 | Toyota Corolla Car For Sale,Toyota,Corolla,XLi,2015,9,3279000,32.79,133000,Peshawar,1300,Manual,Petrol,https://www.olx.com.pk/item/toyota-corolla-xli-converted-gli-2015-toyota-corolla-car-for-sale-iid-1119694037,https://images.olx.com.pk/thumbnails/648057537-400x300.jpeg,"Featured | Rs 32.79 Lacs | Toyota Corolla XLI Converted GLI 2015 | Toyota Corolla Car For Sale | 2015 | • | 133,000 km | • | Petrol | City Oasis, Peshawar | • | 3 hours ago | Call | Chat",genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,0,0,0,1
